dataset,method,mode,target,dim,split,run,n_train,n_test,n_train_nonfinite,n_test_nonfinite,train_pos_ratio,test_pos_ratio,average_precision,roc_auc,precision,recall,f1
luad,UMAP,combined,Disease Free Status,128,5,1,243,61,0,0,0.3004115226337449,0.2622950819672131,0.3717514937216651,0.4875,1.0,0.0625,0.1176470588235294
luad,UMAP,combined,Disease Free Status,128,5,2,243,61,0,0,0.3004115226337449,0.2622950819672131,0.3803831190981632,0.5222222222222223,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,5,3,243,61,0,0,0.3004115226337449,0.2622950819672131,0.3151939529134354,0.5138888888888888,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,5,4,243,61,0,0,0.3004115226337449,0.2622950819672131,0.4170407153458596,0.5375,1.0,0.0625,0.1176470588235294
luad,UMAP,combined,Disease Free Status,128,6,0,242,62,0,0,0.2768595041322314,0.3548387096774194,0.5182958132856418,0.6068181818181818,0.6666666666666666,0.0909090909090909,0.16
luad,UMAP,combined,Disease Free Status,128,6,1,242,62,0,0,0.2768595041322314,0.3548387096774194,0.5468772415148064,0.6045454545454545,1.0,0.0454545454545454,0.0869565217391304
luad,UMAP,combined,Disease Free Status,128,6,2,242,62,0,0,0.2768595041322314,0.3548387096774194,0.5161293490254619,0.5977272727272728,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,6,3,242,62,0,0,0.2768595041322314,0.3548387096774194,0.5141897642382768,0.5965909090909091,1.0,0.0454545454545454,0.0869565217391304
luad,UMAP,combined,Disease Free Status,128,6,4,242,62,0,0,0.2768595041322314,0.3548387096774194,0.4990804728454997,0.5988636363636364,0.5,0.0454545454545454,0.0833333333333333
luad,UMAP,combined,Disease Free Status,128,7,0,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3594642906019095,0.5277777777777779,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,7,1,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3801806897468446,0.554093567251462,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,7,2,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3115644060538464,0.4707602339181286,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,7,3,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3396391884813597,0.5204678362573099,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,7,4,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3247420191659677,0.4883040935672514,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,8,0,248,56,0,0,0.2983870967741935,0.2678571428571428,0.3476330023560766,0.5658536585365854,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,8,1,248,56,0,0,0.2983870967741935,0.2678571428571428,0.3754676833704967,0.5707317073170732,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,8,2,248,56,0,0,0.2983870967741935,0.2678571428571428,0.2948142136639319,0.4878048780487805,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,8,3,248,56,0,0,0.2983870967741935,0.2678571428571428,0.3709183669426263,0.5430894308943089,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,8,4,248,56,0,0,0.2983870967741935,0.2678571428571428,0.3712011580182326,0.6195121951219511,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,9,0,245,59,0,0,0.273469387755102,0.3728813559322034,0.4680783234813568,0.5700245700245701,0.5,0.0454545454545454,0.0833333333333333
luad,UMAP,combined,Disease Free Status,128,9,1,245,59,0,0,0.273469387755102,0.3728813559322034,0.3957623802358669,0.4987714987714988,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,9,2,245,59,0,0,0.273469387755102,0.3728813559322034,0.3997361224339405,0.495085995085995,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,9,3,245,59,0,0,0.273469387755102,0.3728813559322034,0.4472249115387104,0.5552825552825552,0.0,0.0,0.0
luad,UMAP,combined,Disease Free Status,128,9,4,245,59,0,0,0.273469387755102,0.3728813559322034,0.4156452113094802,0.542997542997543,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,0,0,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4034568018939005,0.5754677754677755,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,0,1,412,102,0,0,0.4150485436893203,0.3627450980392157,0.3641551667947619,0.4898128898128898,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,0,2,412,102,0,0,0.4150485436893203,0.3627450980392157,0.3663655279556437,0.5035343035343036,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,0,3,412,102,0,0,0.4150485436893203,0.3627450980392157,0.384158921934642,0.5646569646569646,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,0,4,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4344492265470807,0.5567567567567567,0.3333333333333333,0.027027027027027,0.05
luad,UMAP,combined,Progression Free Status,16,1,0,413,101,0,0,0.4116222760290557,0.3762376237623762,0.542016798409007,0.6240601503759399,0.7142857142857143,0.131578947368421,0.2222222222222222
luad,UMAP,combined,Progression Free Status,16,1,1,413,101,0,0,0.4116222760290557,0.3762376237623762,0.358188405303232,0.4678362573099415,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,1,2,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4737369627089491,0.5989974937343359,0.5,0.0263157894736842,0.05
luad,UMAP,combined,Progression Free Status,16,1,3,413,101,0,0,0.4116222760290557,0.3762376237623762,0.3955867520585859,0.5091896407685882,0.2857142857142857,0.0526315789473684,0.0888888888888888
luad,UMAP,combined,Progression Free Status,16,1,4,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4527803984535991,0.5492898913951545,1.0,0.0526315789473684,0.1
luad,UMAP,combined,Progression Free Status,16,2,0,414,100,0,0,0.3985507246376811,0.43,0.5295159739403088,0.6177070583435332,0.6666666666666666,0.3720930232558139,0.4776119402985074
luad,UMAP,combined,Progression Free Status,16,2,1,414,100,0,0,0.3985507246376811,0.43,0.5083918934896201,0.6034271725826194,0.6818181818181818,0.3488372093023256,0.4615384615384615
luad,UMAP,combined,Progression Free Status,16,2,2,414,100,0,0,0.3985507246376811,0.43,0.5189755430201151,0.6034271725826195,0.5833333333333334,0.3255813953488372,0.417910447761194
luad,UMAP,combined,Progression Free Status,16,2,3,414,100,0,0,0.3985507246376811,0.43,0.4995273399957286,0.5769073847409221,0.631578947368421,0.2790697674418604,0.3870967741935484
luad,UMAP,combined,Progression Free Status,16,2,4,414,100,0,0,0.3985507246376811,0.43,0.5244288955150355,0.5785393716850266,0.6521739130434783,0.3488372093023256,0.4545454545454545
luad,UMAP,combined,Progression Free Status,16,3,0,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6400446084544806,0.6528735632183907,0.72,0.4,0.5142857142857142
luad,UMAP,combined,Progression Free Status,16,3,1,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6448926047969763,0.6337164750957854,0.7391304347826086,0.3777777777777777,0.5
luad,UMAP,combined,Progression Free Status,16,3,2,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6356055443554025,0.6413793103448275,0.6842105263157895,0.2888888888888888,0.40625
luad,UMAP,combined,Progression Free Status,16,3,3,411,103,0,0,0.3965936739659367,0.4368932038834951,0.621466143130431,0.6337164750957854,0.6666666666666666,0.4,0.5
luad,UMAP,combined,Progression Free Status,16,3,4,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6352247994290191,0.6582375478927203,0.75,0.4,0.5217391304347826
luad,UMAP,combined,Progression Free Status,16,4,0,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5005249052764662,0.5988372093023256,0.56,0.3255813953488372,0.4117647058823529
luad,UMAP,combined,Progression Free Status,16,4,1,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5928646407194228,0.6476744186046511,0.5925925925925926,0.3720930232558139,0.4571428571428571
luad,UMAP,combined,Progression Free Status,16,4,2,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5649957053148185,0.6534883720930232,0.5,0.1627906976744186,0.2456140350877192
luad,UMAP,combined,Progression Free Status,16,4,3,411,103,0,0,0.4014598540145985,0.4174757281553398,0.528440866316766,0.6267441860465116,0.5,0.3023255813953488,0.3768115942028985
luad,UMAP,combined,Progression Free Status,16,4,4,411,103,0,0,0.4014598540145985,0.4174757281553398,0.532018355909387,0.6383720930232559,0.4736842105263157,0.2093023255813953,0.2903225806451613
luad,UMAP,combined,Progression Free Status,16,5,0,414,100,0,0,0.4202898550724637,0.34,0.3902203229591277,0.5115864527629234,0.4285714285714285,0.088235294117647,0.1463414634146341
luad,UMAP,combined,Progression Free Status,16,5,1,414,100,0,0,0.4202898550724637,0.34,0.4278958597997116,0.5316399286987523,0.5,0.0588235294117647,0.1052631578947368
luad,UMAP,combined,Progression Free Status,16,5,2,414,100,0,0,0.4202898550724637,0.34,0.4034052850467296,0.5512477718360071,0.3333333333333333,0.0294117647058823,0.054054054054054
luad,UMAP,combined,Progression Free Status,16,5,3,414,100,0,0,0.4202898550724637,0.34,0.3861698697852597,0.5115864527629234,0.6,0.088235294117647,0.1538461538461538
luad,UMAP,combined,Progression Free Status,16,5,4,414,100,0,0,0.4202898550724637,0.34,0.3872455696950485,0.5383244206773619,0.2,0.0294117647058823,0.0512820512820512
luad,UMAP,combined,Progression Free Status,16,6,0,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6424957360325382,0.6332288401253918,0.8125,0.2954545454545454,0.4333333333333333
luad,UMAP,combined,Progression Free Status,16,6,1,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6291103466071347,0.6406739811912227,0.7,0.3181818181818182,0.4375
luad,UMAP,combined,Progression Free Status,16,6,2,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6045798805690457,0.6371473354231975,0.6111111111111112,0.25,0.3548387096774194
luad,UMAP,combined,Progression Free Status,16,6,3,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6137289986032659,0.6508620689655172,0.625,0.2272727272727272,0.3333333333333333
luad,UMAP,combined,Progression Free Status,16,6,4,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6099604615544485,0.6257836990595612,0.5882352941176471,0.2272727272727272,0.3278688524590163
luad,UMAP,combined,Progression Free Status,16,7,0,415,99,0,0,0.3951807228915662,0.4444444444444444,0.6114073053604162,0.6388429752066116,0.6666666666666666,0.0909090909090909,0.16
luad,UMAP,combined,Progression Free Status,16,7,1,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5767947193248607,0.6293388429752066,0.3333333333333333,0.0227272727272727,0.0425531914893617
luad,UMAP,combined,Progression Free Status,16,7,2,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5244287729910608,0.5946280991735537,0.4285714285714285,0.0681818181818181,0.1176470588235294
luad,UMAP,combined,Progression Free Status,16,7,3,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5060539738427227,0.5925619834710745,0.2,0.0227272727272727,0.0408163265306122
luad,UMAP,combined,Progression Free Status,16,7,4,415,99,0,0,0.3951807228915662,0.4444444444444444,0.6518478050915546,0.6818181818181819,0.7142857142857143,0.1136363636363636,0.196078431372549
luad,UMAP,combined,Progression Free Status,16,8,0,414,100,0,0,0.3985507246376811,0.43,0.5866656835574451,0.6425948592411261,0.625,0.1162790697674418,0.196078431372549
luad,UMAP,combined,Progression Free Status,16,8,1,414,100,0,0,0.3985507246376811,0.43,0.4398877142895496,0.5026519787841698,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,8,2,414,100,0,0,0.3985507246376811,0.43,0.4957135716000511,0.5634434924520605,0.3333333333333333,0.0232558139534883,0.0434782608695652
luad,UMAP,combined,Progression Free Status,16,8,3,414,100,0,0,0.3985507246376811,0.43,0.4966120128266176,0.5430436556507547,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,8,4,414,100,0,0,0.3985507246376811,0.43,0.5028241625998193,0.5752753977968177,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,9,0,413,101,0,0,0.3801452784503632,0.504950495049505,0.6702877065261333,0.6294117647058823,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,9,1,413,101,0,0,0.3801452784503632,0.504950495049505,0.5569393069244132,0.5396078431372549,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,16,9,2,413,101,0,0,0.3801452784503632,0.504950495049505,0.6052043189330875,0.5529411764705883,1.0,0.0392156862745098,0.0754716981132075
luad,UMAP,combined,Progression Free Status,16,9,3,413,101,0,0,0.3801452784503632,0.504950495049505,0.6580123999706669,0.6129411764705883,1.0,0.0392156862745098,0.0754716981132075
luad,UMAP,combined,Progression Free Status,16,9,4,413,101,0,0,0.3801452784503632,0.504950495049505,0.7086187700431908,0.6643137254901961,1.0,0.0392156862745098,0.0754716981132075
luad,UMAP,combined,Progression Free Status,32,0,0,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4885955456259367,0.5966735966735967,1.0,0.027027027027027,0.0526315789473684
luad,UMAP,combined,Progression Free Status,32,0,1,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4631496774332936,0.6062370062370063,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,32,0,2,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4345454755140606,0.5796257796257795,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,32,0,3,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4141188824353271,0.5471933471933472,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,32,0,4,412,102,0,0,0.4150485436893203,0.3627450980392157,0.3840096408735294,0.5451143451143452,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,32,1,0,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4052960200557693,0.5626566416040101,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,32,1,1,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4974596296932025,0.5789473684210527,1.0,0.0263157894736842,0.0512820512820512
luad,UMAP,combined,Progression Free Status,32,1,2,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4525391258972241,0.5526315789473685,0.8,0.1052631578947368,0.1860465116279069
luad,UMAP,combined,Progression Free Status,32,1,3,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4911461413970822,0.5772765246449457,0.5,0.0526315789473684,0.0952380952380952
luad,UMAP,combined,Progression Free Status,32,1,4,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4176172196151415,0.5254803675856308,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,32,2,0,414,100,0,0,0.3985507246376811,0.43,0.4899616527232272,0.5703794369645043,0.6086956521739131,0.3255813953488372,0.4242424242424242
luad,UMAP,combined,Progression Free Status,32,2,1,414,100,0,0,0.3985507246376811,0.43,0.5171472447476637,0.6005711954304365,0.64,0.3720930232558139,0.4705882352941176
luad,UMAP,combined,Progression Free Status,32,2,2,414,100,0,0,0.3985507246376811,0.43,0.502282793401374,0.5789473684210527,0.6363636363636364,0.3255813953488372,0.4307692307692308
luad,UMAP,combined,Progression Free Status,32,2,3,414,100,0,0,0.3985507246376811,0.43,0.5082356449333947,0.5866993064055488,0.6363636363636364,0.3255813953488372,0.4307692307692308
luad,UMAP,combined,Progression Free Status,32,2,4,414,100,0,0,0.3985507246376811,0.43,0.5017804270223303,0.594859241126071,0.6086956521739131,0.3255813953488372,0.4242424242424242
luad,UMAP,combined,Progression Free Status,32,3,0,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6281399393721837,0.6440613026819922,0.7307692307692307,0.4222222222222222,0.5352112676056338
luad,UMAP,combined,Progression Free Status,32,3,1,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6049210398252233,0.6007662835249041,0.6428571428571429,0.4,0.4931506849315068
luad,UMAP,combined,Progression Free Status,32,3,2,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6364121795128009,0.6478927203065135,0.7241379310344828,0.4666666666666667,0.5675675675675675
luad,UMAP,combined,Progression Free Status,32,3,3,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6496307231725841,0.6340996168582375,0.7894736842105263,0.3333333333333333,0.46875
luad,UMAP,combined,Progression Free Status,32,3,4,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6493810906151032,0.6482758620689655,0.7619047619047619,0.3555555555555555,0.4848484848484848
luad,UMAP,combined,Progression Free Status,32,4,0,411,103,0,0,0.4014598540145985,0.4174757281553398,0.4762118866276326,0.6031007751937985,0.4782608695652174,0.2558139534883721,0.3333333333333333
luad,UMAP,combined,Progression Free Status,32,4,1,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5800729213759873,0.6337209302325582,0.5789473684210527,0.2558139534883721,0.3548387096774194
luad,UMAP,combined,Progression Free Status,32,4,2,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5073954425026321,0.5903100775193799,0.5,0.2790697674418604,0.3582089552238806
luad,UMAP,combined,Progression Free Status,32,4,3,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5244933302188659,0.6453488372093024,0.6,0.3488372093023256,0.4411764705882353
luad,UMAP,combined,Progression Free Status,32,4,4,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5362703496105097,0.6465116279069768,0.5217391304347826,0.2790697674418604,0.3636363636363636
luad,UMAP,combined,Progression Free Status,32,5,0,414,100,0,0,0.4202898550724637,0.34,0.3828392267118733,0.4786096256684491,0.6666666666666666,0.0588235294117647,0.1081081081081081
luad,UMAP,combined,Progression Free Status,32,5,1,414,100,0,0,0.4202898550724637,0.34,0.3797844827811105,0.4670231729055258,0.5,0.088235294117647,0.15
luad,UMAP,combined,Progression Free Status,32,5,2,414,100,0,0,0.4202898550724637,0.34,0.3704292550955316,0.4590017825311943,0.6,0.088235294117647,0.1538461538461538
luad,UMAP,combined,Progression Free Status,32,5,3,414,100,0,0,0.4202898550724637,0.34,0.428436605499858,0.4942067736185382,0.625,0.1470588235294117,0.238095238095238
luad,UMAP,combined,Progression Free Status,32,5,4,414,100,0,0,0.4202898550724637,0.34,0.3781148086288415,0.4875222816399287,0.4285714285714285,0.088235294117647,0.1463414634146341
luad,UMAP,combined,Progression Free Status,32,6,0,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6488039687213174,0.6665360501567398,0.6666666666666666,0.3181818181818182,0.4307692307692308
luad,UMAP,combined,Progression Free Status,32,6,1,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6039365815535231,0.6410658307210031,0.6875,0.25,0.3666666666666666
luad,UMAP,combined,Progression Free Status,32,6,2,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6164324570843981,0.6391065830721003,0.7058823529411765,0.2727272727272727,0.3934426229508196
luad,UMAP,combined,Progression Free Status,32,6,3,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6166471449750135,0.6387147335423198,0.7058823529411765,0.2727272727272727,0.3934426229508196
luad,UMAP,combined,Progression Free Status,32,6,4,412,102,0,0,0.3980582524271844,0.4313725490196078,0.625436350236497,0.6344043887147335,0.6842105263157895,0.2954545454545454,0.4126984126984127
luad,UMAP,combined,Progression Free Status,32,7,0,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5777934929118151,0.6152892561983471,0.6666666666666666,0.0909090909090909,0.16
luad,UMAP,combined,Progression Free Status,32,7,1,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5733998938303849,0.6169421487603306,0.5555555555555556,0.1136363636363636,0.1886792452830188
luad,UMAP,combined,Progression Free Status,32,7,2,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5725394905282862,0.6285123966942149,0.5,0.0454545454545454,0.0833333333333333
luad,UMAP,combined,Progression Free Status,32,7,3,415,99,0,0,0.3951807228915662,0.4444444444444444,0.535391752913832,0.5838842975206612,0.4,0.0454545454545454,0.0816326530612244
luad,UMAP,combined,Progression Free Status,32,7,4,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5320660305075361,0.5991735537190083,0.375,0.0681818181818181,0.1153846153846153
luad,UMAP,combined,Progression Free Status,32,8,0,414,100,0,0,0.3985507246376811,0.43,0.5481609900167217,0.6132190942472461,0.6,0.0697674418604651,0.125
luad,UMAP,combined,Progression Free Status,32,8,1,414,100,0,0,0.3985507246376811,0.43,0.5961766900483001,0.6470828233374134,0.5,0.0697674418604651,0.1224489795918367
luad,UMAP,combined,Progression Free Status,32,8,2,414,100,0,0,0.3985507246376811,0.43,0.5128963996212048,0.5977152182782538,0.5,0.0465116279069767,0.0851063829787234
luad,UMAP,combined,Progression Free Status,32,8,3,414,100,0,0,0.3985507246376811,0.43,0.5205963427010609,0.5801713586291309,0.3333333333333333,0.0232558139534883,0.0434782608695652
luad,UMAP,combined,Progression Free Status,32,8,4,414,100,0,0,0.3985507246376811,0.43,0.5599623305593765,0.613219094247246,0.5,0.0697674418604651,0.1224489795918367
luad,UMAP,combined,Progression Free Status,32,9,0,413,101,0,0,0.3801452784503632,0.504950495049505,0.636178892614723,0.5992156862745097,0.6,0.0588235294117647,0.1071428571428571
luad,UMAP,combined,Progression Free Status,32,9,1,413,101,0,0,0.3801452784503632,0.504950495049505,0.6556415317346623,0.6203921568627451,0.5,0.0196078431372549,0.0377358490566037
luad,UMAP,combined,Progression Free Status,32,9,2,413,101,0,0,0.3801452784503632,0.504950495049505,0.6242472584105315,0.5549019607843138,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,32,9,3,413,101,0,0,0.3801452784503632,0.504950495049505,0.6057870736722639,0.5941176470588235,0.5,0.0196078431372549,0.0377358490566037
luad,UMAP,combined,Progression Free Status,32,9,4,413,101,0,0,0.3801452784503632,0.504950495049505,0.5984497573658019,0.5823529411764706,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,64,0,0,412,102,0,0,0.4150485436893203,0.3627450980392157,0.3866368392401496,0.520997920997921,0.2,0.027027027027027,0.0476190476190476
luad,UMAP,combined,Progression Free Status,64,0,1,412,102,0,0,0.4150485436893203,0.3627450980392157,0.430419510511256,0.5604989604989605,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,64,0,2,412,102,0,0,0.4150485436893203,0.3627450980392157,0.3875809549906627,0.5355509355509355,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,64,0,3,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4085554644226233,0.5667359667359668,0.2,0.027027027027027,0.0476190476190476
luad,UMAP,combined,Progression Free Status,64,0,4,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4106961285673509,0.5704781704781704,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,64,1,0,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4517145451261414,0.5743525480367586,0.3333333333333333,0.0263157894736842,0.048780487804878
luad,UMAP,combined,Progression Free Status,64,1,1,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4745870217846986,0.5935672514619883,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,64,1,2,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4253605314297475,0.5446950710108605,0.0,0.0,0.0
luad,UMAP,combined,Progression Free Status,64,1,3,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4767480373439473,0.548872180451128,0.6666666666666666,0.0526315789473684,0.0975609756097561
luad,UMAP,combined,Progression Free Status,64,1,4,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4913597808110631,0.6248955722639933,0.6666666666666666,0.0526315789473684,0.0975609756097561
luad,UMAP,combined,Progression Free Status,64,2,0,414,100,0,0,0.3985507246376811,0.43,0.4904152826110004,0.5809873521011832,0.6363636363636364,0.3255813953488372,0.4307692307692308
luad,UMAP,combined,Progression Free Status,64,2,1,414,100,0,0,0.3985507246376811,0.43,0.51469776036474,0.6046511627906977,0.64,0.3720930232558139,0.4705882352941176
luad,UMAP,combined,Progression Free Status,64,2,2,414,100,0,0,0.3985507246376811,0.43,0.5290533444890104,0.5838433292533659,0.6086956521739131,0.3255813953488372,0.4242424242424242
luad,UMAP,combined,Progression Free Status,64,2,3,414,100,0,0,0.3985507246376811,0.43,0.4893208219997556,0.5716034271725826,0.6,0.3488372093023256,0.4411764705882353
luad,UMAP,combined,Progression Free Status,64,2,4,414,100,0,0,0.3985507246376811,0.43,0.513861514110549,0.5977152182782538,0.6521739130434783,0.3488372093023256,0.4545454545454545
luad,UMAP,combined,Progression Free Status,64,3,0,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6490121503867209,0.6340996168582377,0.7368421052631579,0.3111111111111111,0.4375
luad,UMAP,combined,Progression Free Status,64,3,1,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6728570160341443,0.6559386973180077,0.7142857142857143,0.4444444444444444,0.547945205479452
luad,UMAP,combined,Progression Free Status,64,3,2,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6258700336676207,0.6153256704980843,0.6923076923076923,0.4,0.5070422535211268
luad,UMAP,combined,Progression Free Status,64,3,3,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6362151882529111,0.6471264367816092,0.7407407407407407,0.4444444444444444,0.5555555555555556
luad,UMAP,combined,Progression Free Status,64,3,4,411,103,0,0,0.3965936739659367,0.4368932038834951,0.6474909141883004,0.6674329501915708,0.7777777777777778,0.3111111111111111,0.4444444444444444
luad,UMAP,combined,Progression Free Status,64,4,0,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5408120345354482,0.6395348837209303,0.52,0.3023255813953488,0.3823529411764705
luad,UMAP,combined,Progression Free Status,64,4,1,411,103,0,0,0.4014598540145985,0.4174757281553398,0.502502186509753,0.6127906976744186,0.4285714285714285,0.2093023255813953,0.28125
luad,UMAP,combined,Progression Free Status,64,4,2,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5408582838946648,0.6360465116279069,0.5185185185185185,0.3255813953488372,0.4
luad,UMAP,combined,Progression Free Status,64,4,3,411,103,0,0,0.4014598540145985,0.4174757281553398,0.4853725708352945,0.5810077519379845,0.4444444444444444,0.2790697674418604,0.3428571428571428
luad,UMAP,combined,Progression Free Status,64,4,4,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5825851494351617,0.6484496124031007,0.6,0.3488372093023256,0.4411764705882353
luad,UMAP,combined,Progression Free Status,64,5,0,414,100,0,0,0.4202898550724637,0.34,0.403412288617255,0.5240641711229946,0.6,0.088235294117647,0.1538461538461538
luad,UMAP,combined,Progression Free Status,64,5,1,414,100,0,0,0.4202898550724637,0.34,0.384092059583965,0.5187165775401069,0.5,0.088235294117647,0.15
luad,UMAP,combined,Progression Free Status,64,5,2,414,100,0,0,0.4202898550724637,0.34,0.3893074387424008,0.482174688057041,0.4285714285714285,0.088235294117647,0.1463414634146341
luad,UMAP,combined,Progression Free Status,64,5,3,414,100,0,0,0.4202898550724637,0.34,0.4230180809749136,0.5013368983957219,0.75,0.088235294117647,0.1578947368421052
luad,UMAP,combined,Progression Free Status,64,5,4,414,100,0,0,0.4202898550724637,0.34,0.3533289743913522,0.4901960784313726,0.3333333333333333,0.0294117647058823,0.054054054054054
luad,UMAP,combined,Progression Free Status,64,6,0,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6498798269547095,0.643025078369906,0.6521739130434783,0.3409090909090909,0.4477611940298507
luad,UMAP,combined,Progression Free Status,64,6,1,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6374406389919711,0.6500783699059561,0.6842105263157895,0.2954545454545454,0.4126984126984127
luad,UMAP,combined,Progression Free Status,64,6,2,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6315462397382,0.6469435736677117,0.6666666666666666,0.2727272727272727,0.3870967741935484
luad,UMAP,combined,Progression Free Status,64,6,3,412,102,0,0,0.3980582524271844,0.4313725490196078,0.6025366918029869,0.6355799373040752,0.631578947368421,0.2727272727272727,0.3809523809523809
