dataset,method,target,dim,split,run,n_train,n_test,n_train_nonfinite,n_test_nonfinite,train_pos_ratio,test_pos_ratio,average_precision,roc_auc,precision,recall,f1
luad,UMAP,DSS Status,128,6,7,382,96,0,0,0.2356020942408377,0.25,0.4852637227598159,0.6637731481481481,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,6,7,412,102,0,0,0.39805825242718446,0.43137254901960786,0.609845225870355,0.6108934169278997,0.8571428571428571,0.13636363636363635,0.23529411764705882
luad,UMAP,Disease Free Status,128,7,7,248,56,0,0,0.2862903225806452,0.32142857142857145,0.37223355780574685,0.4926900584795322,0.0,0.0,0.0
luad,UMAP,DSS Status,128,7,7,385,93,0,0,0.23896103896103896,0.23655913978494625,0.36473073921408095,0.6069142125480155,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,7,7,415,99,0,0,0.39518072289156625,0.4444444444444444,0.5487879919363744,0.5830578512396695,0.6111111111111112,0.25,0.3548387096774194
luad,UMAP,Disease Free Status,128,8,7,248,56,0,0,0.29838709677419356,0.26785714285714285,0.3020975400499318,0.5739837398373984,0.0,0.0,0.0
luad,UMAP,DSS Status,128,8,7,387,91,0,0,0.2351421188630491,0.25274725274725274,0.25081202206629605,0.47122762148337594,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,8,7,414,100,0,0,0.39855072463768115,0.43,0.512208597904445,0.5512035903712771,0.65,0.3023255813953488,0.4126984126984127
luad,UMAP,Disease Free Status,128,9,7,245,59,0,0,0.27346938775510204,0.3728813559322034,0.45685273790156977,0.5515970515970515,0.0,0.0,0.0
luad,UMAP,DSS Status,128,9,7,383,95,0,0,0.21148825065274152,0.3473684210526316,0.41175288102604735,0.5332355816226784,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,9,7,413,101,0,0,0.3801452784503632,0.504950495049505,0.5808521192968641,0.5972549019607842,0.6818181818181818,0.29411764705882354,0.410958904109589
luad,UMAP,Disease Free Status,128,0,8,243,61,0,0,0.30864197530864196,0.22950819672131148,0.3383172937489369,0.547112462006079,0.0,0.0,0.0
luad,UMAP,DSS Status,128,0,8,381,97,0,0,0.24671916010498687,0.20618556701030927,0.3205871790223536,0.6324675324675325,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,0,8,412,102,0,0,0.41504854368932037,0.3627450980392157,0.5057235138912939,0.5887733887733888,0.5,0.2972972972972973,0.3728813559322034
luad,UMAP,Disease Free Status,128,1,8,245,59,0,0,0.31020408163265306,0.22033898305084745,0.36097208372150946,0.6438127090301003,0.0,0.0,0.0
luad,UMAP,DSS Status,128,1,8,385,93,0,0,0.24155844155844156,0.22580645161290322,0.3201182856024572,0.5780423280423281,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,1,8,413,101,0,0,0.4116222760290557,0.37623762376237624,0.5325749946819767,0.6311612364243943,0.5555555555555556,0.2631578947368421,0.35714285714285715
luad,UMAP,Disease Free Status,128,2,8,241,63,0,0,0.27800829875518673,0.3492063492063492,0.39437172020258965,0.4789356984478936,0.0,0.0,0.0
luad,UMAP,DSS Status,128,2,8,383,95,0,0,0.2349869451697128,0.25263157894736843,0.44202578529683273,0.568075117370892,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,2,8,414,100,0,0,0.39855072463768115,0.43,0.5357814633284668,0.5348837209302326,0.5555555555555556,0.23255813953488372,0.32786885245901637
luad,UMAP,Disease Free Status,128,3,8,244,60,0,0,0.2827868852459016,0.3333333333333333,0.3647279150457344,0.5425,0.0,0.0,0.0
luad,UMAP,DSS Status,128,3,8,378,100,0,0,0.23015873015873015,0.27,0.3326508370879916,0.48604769152714355,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,3,8,411,103,0,0,0.39659367396593675,0.4368932038834951,0.5230955952738192,0.5758620689655173,0.5882352941176471,0.2222222222222222,0.3225806451612903
luad,UMAP,Disease Free Status,128,4,8,244,60,0,0,0.3114754098360656,0.21666666666666667,0.30549834113908575,0.6153846153846154,0.0,0.0,0.0
luad,UMAP,DSS Status,128,4,8,384,94,0,0,0.22916666666666666,0.2765957446808511,0.44747610054361797,0.6176470588235294,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,4,8,411,103,0,0,0.40145985401459855,0.4174757281553398,0.547947424740336,0.6271317829457365,0.55,0.2558139534883721,0.3492063492063492
luad,UMAP,Disease Free Status,128,5,8,243,61,0,0,0.3004115226337449,0.26229508196721313,0.26781654523856413,0.5055555555555555,0.0,0.0,0.0
luad,UMAP,DSS Status,128,5,8,386,92,0,0,0.25647668393782386,0.16304347826086957,0.21057508865457525,0.5913419913419913,0.16666666666666666,0.06666666666666667,0.09523809523809523
luad,UMAP,Progression Free Status,128,5,8,414,100,0,0,0.42028985507246375,0.34,0.4250697990356232,0.5762032085561497,0.5,0.35294117647058826,0.41379310344827586
luad,UMAP,Disease Free Status,128,6,8,242,62,0,0,0.2768595041322314,0.3548387096774194,0.3605321906301202,0.5068181818181818,0.0,0.0,0.0
luad,UMAP,DSS Status,128,6,8,382,96,0,0,0.2356020942408377,0.25,0.4871532753519515,0.6365740740740741,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,6,8,412,102,0,0,0.39805825242718446,0.43137254901960786,0.6040367833733153,0.6218652037617556,0.8571428571428571,0.13636363636363635,0.23529411764705882
luad,UMAP,Disease Free Status,128,7,8,248,56,0,0,0.2862903225806452,0.32142857142857145,0.31742910521928813,0.45467836257309946,0.0,0.0,0.0
luad,UMAP,DSS Status,128,7,8,385,93,0,0,0.23896103896103896,0.23655913978494625,0.3690728164300086,0.557618437900128,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,7,8,415,99,0,0,0.39518072289156625,0.4444444444444444,0.483525909682863,0.5347107438016528,0.5,0.20454545454545456,0.2903225806451613
luad,UMAP,Disease Free Status,128,8,8,248,56,0,0,0.29838709677419356,0.26785714285714285,0.29076713516047303,0.5349593495934959,0.0,0.0,0.0
luad,UMAP,DSS Status,128,8,8,387,91,0,0,0.2351421188630491,0.25274725274725274,0.28187300556064887,0.49808184143222506,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,8,8,414,100,0,0,0.39855072463768115,0.43,0.5173874990317502,0.5609955120359038,0.5263157894736842,0.23255813953488372,0.3225806451612903
luad,UMAP,Disease Free Status,128,9,8,245,59,0,0,0.27346938775510204,0.3728813559322034,0.5735287036958023,0.6388206388206388,0.0,0.0,0.0
luad,UMAP,DSS Status,128,9,8,383,95,0,0,0.21148825065274152,0.3473684210526316,0.43159866557964754,0.5454545454545454,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,9,8,413,101,0,0,0.3801452784503632,0.504950495049505,0.6253560843065247,0.6125490196078431,0.7142857142857143,0.19607843137254902,0.3076923076923077
luad,UMAP,Disease Free Status,128,0,9,243,61,0,0,0.30864197530864196,0.22950819672131148,0.33358484746683503,0.5486322188449848,0.5,0.21428571428571427,0.3
luad,UMAP,DSS Status,128,0,9,381,97,0,0,0.24671916010498687,0.20618556701030927,0.2903625906733236,0.6272727272727272,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,0,9,412,102,0,0,0.41504854368932037,0.3627450980392157,0.46940422855599584,0.5875259875259875,0.5,0.32432432432432434,0.39344262295081966
luad,UMAP,Disease Free Status,128,1,9,245,59,0,0,0.31020408163265306,0.22033898305084745,0.3520446284566952,0.6956521739130435,0.0,0.0,0.0
luad,UMAP,DSS Status,128,1,9,385,93,0,0,0.24155844155844156,0.22580645161290322,0.3667379763239766,0.5958994708994709,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,1,9,413,101,0,0,0.4116222760290557,0.37623762376237624,0.5574634611316184,0.6712614870509608,0.65,0.34210526315789475,0.4482758620689655
luad,UMAP,Disease Free Status,128,2,9,241,63,0,0,0.27800829875518673,0.3492063492063492,0.41603157845348515,0.5055432372505544,0.0,0.0,0.0
luad,UMAP,DSS Status,128,2,9,383,95,0,0,0.2349869451697128,0.25263157894736843,0.4077960977407525,0.5580985915492958,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,2,9,414,100,0,0,0.39855072463768115,0.43,0.5399785717737972,0.5454916360669115,0.6,0.20930232558139536,0.3103448275862069
luad,UMAP,Disease Free Status,128,3,9,244,60,0,0,0.2827868852459016,0.3333333333333333,0.44098178514331265,0.6425000000000001,0.0,0.0,0.0
luad,UMAP,DSS Status,128,3,9,378,100,0,0,0.23015873015873015,0.27,0.3132403948880811,0.4880771182141045,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,3,9,411,103,0,0,0.39659367396593675,0.4368932038834951,0.5457516838374811,0.5977011494252873,0.65,0.28888888888888886,0.4
luad,UMAP,Disease Free Status,128,4,9,244,60,0,0,0.3114754098360656,0.21666666666666667,0.31190187472102365,0.6186579378068741,0.0,0.0,0.0
luad,UMAP,DSS Status,128,4,9,384,94,0,0,0.22916666666666666,0.2765957446808511,0.49988357039217346,0.6391402714932127,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,4,9,411,103,0,0,0.40145985401459855,0.4174757281553398,0.5945449763303081,0.641860465116279,0.7142857142857143,0.3488372093023256,0.46875
luad,UMAP,Disease Free Status,128,5,9,243,61,0,0,0.3004115226337449,0.26229508196721313,0.2709253839161092,0.5291666666666667,0.0,0.0,0.0
luad,UMAP,DSS Status,128,5,9,386,92,0,0,0.25647668393782386,0.16304347826086957,0.2258801988623534,0.6051948051948052,0.16666666666666666,0.06666666666666667,0.09523809523809523
luad,UMAP,Progression Free Status,128,5,9,414,100,0,0,0.42028985507246375,0.34,0.4056594908461735,0.5962566844919786,0.4074074074074074,0.3235294117647059,0.36065573770491804
luad,UMAP,Disease Free Status,128,6,9,242,62,0,0,0.2768595041322314,0.3548387096774194,0.3923123580933846,0.5761363636363637,0.0,0.0,0.0
luad,UMAP,DSS Status,128,6,9,382,96,0,0,0.2356020942408377,0.25,0.49518878934877675,0.6487268518518519,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,6,9,412,102,0,0,0.39805825242718446,0.43137254901960786,0.6258374495669331,0.6293103448275863,0.9,0.20454545454545456,0.3333333333333333
luad,UMAP,Disease Free Status,128,7,9,248,56,0,0,0.2862903225806452,0.32142857142857145,0.37927225190281455,0.5058479532163742,0.0,0.0,0.0
luad,UMAP,DSS Status,128,7,9,385,93,0,0,0.23896103896103896,0.23655913978494625,0.44010596389181494,0.5953905249679897,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,7,9,415,99,0,0,0.39518072289156625,0.4444444444444444,0.5505218212137303,0.5822314049586778,0.6086956521739131,0.3181818181818182,0.417910447761194
luad,UMAP,Disease Free Status,128,8,9,248,56,0,0,0.29838709677419356,0.26785714285714285,0.28062875330061493,0.5447154471544715,0.0,0.0,0.0
luad,UMAP,DSS Status,128,8,9,387,91,0,0,0.2351421188630491,0.25274725274725274,0.2565440134995895,0.5083120204603581,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,8,9,414,100,0,0,0.39855072463768115,0.43,0.5257533206746158,0.5781313749490004,0.5789473684210527,0.2558139534883721,0.3548387096774194
luad,UMAP,Disease Free Status,128,9,9,245,59,0,0,0.27346938775510204,0.3728813559322034,0.6148396631259366,0.7088452088452087,0.0,0.0,0.0
luad,UMAP,DSS Status,128,9,9,383,95,0,0,0.21148825065274152,0.3473684210526316,0.4484642535110076,0.5532746823069403,0.0,0.0,0.0
luad,UMAP,Progression Free Status,128,9,9,413,101,0,0,0.3801452784503632,0.504950495049505,0.6353040039537072,0.6274509803921569,0.6666666666666666,0.23529411764705882,0.34782608695652173
mimic,POME,Aplasia,16,0,0,3512,916,0,0,0.22238041002277906,0.17248908296943233,0.3806587641673542,0.7606960355365552,0.38095238095238093,0.05063291139240506,0.0893854748603352
mimic,POME,Neutropenic Fever,16,0,0,3512,916,0,0,0.052676537585421415,0.04585152838427948,0.13776912585808312,0.7365152010460935,0.0,0.0,0.0
mimic,POME,Aplasia,16,1,0,3525,903,0,0,0.21588652482269505,0.19712070874861573,0.42455561742290204,0.7480278961642775,0.6153846153846154,0.0898876404494382,0.1568627450980392
mimic,POME,Neutropenic Fever,16,1,0,3525,903,0,0,0.05219858156028369,0.047619047619047616,0.11675505795661303,0.7005408328826392,0.0,0.0,0.0
mimic,POME,Aplasia,16,2,0,3611,817,0,0,0.20603710883411797,0.2386780905752754,0.4055611184001884,0.7052766097782175,0.42105263157894735,0.08205128205128205,0.13733905579399142
mimic,POME,Neutropenic Fever,16,2,0,3611,817,0,0,0.052617003600110776,0.04528763769889841,0.064712679866732,0.5945252945252946,0.0,0.0,0.0
mimic,POME,Aplasia,16,3,0,3434,994,0,0,0.21898660454280722,0.1881287726358149,0.4026461784634757,0.7550643102797051,0.5714285714285714,0.10695187165775401,0.18018018018018017
mimic,POME,Neutropenic Fever,16,3,0,3434,994,0,0,0.05358182877111241,0.043259557344064385,0.12652953758932817,0.7091922822977038,0.0,0.0,0.0
mimic,POME,Aplasia,16,4,0,3492,936,0,0,0.21477663230240548,0.20192307692307693,0.4590867259966987,0.7626697265251482,0.6739130434782609,0.164021164021164,0.26382978723404255
mimic,POME,Neutropenic Fever,16,4,0,3492,936,0,0,0.051260022909507444,0.05128205128205128,0.12652319419103078,0.6810247747747747,0.0,0.0,0.0
mimic,POME,Aplasia,16,5,0,3545,883,0,0,0.20874471086036672,0.22536806342015855,0.4977345662122975,0.7621734403009197,0.7222222222222222,0.06532663316582915,0.11981566820276497
mimic,POME,Neutropenic Fever,16,5,0,3545,883,0,0,0.05077574047954866,0.053227633069082674,0.14913490469669805,0.7245240761478163,0.0,0.0,0.0
mimic,POME,Aplasia,16,6,0,3649,779,0,0,0.21403124143600988,0.20282413350449294,0.3409840711264707,0.6902810901159827,0.40540540540540543,0.0949367088607595,0.15384615384615385
mimic,POME,Neutropenic Fever,16,6,0,3649,779,0,0,0.0534392984379282,0.0410783055198973,0.056891298258153866,0.5821619812583668,0.0,0.0,0.0
mimic,POME,Aplasia,16,7,0,3547,881,0,0,0.21285593459261348,0.20885357548240635,0.4643120752225391,0.7671230740440398,0.64,0.08695652173913043,0.15311004784688995
mimic,POME,Neutropenic Fever,16,7,0,3547,881,0,0,0.052156752184945025,0.04767309875141884,0.1020385879582004,0.6927748453374198,0.0,0.0,0.0
mimic,POME,Aplasia,16,8,0,3479,949,0,0,0.21069272779534348,0.21707060063224448,0.39083389737532137,0.7267375766049472,0.4375,0.10194174757281553,0.16535433070866143
mimic,POME,Neutropenic Fever,16,8,0,3479,949,0,0,0.04972693302673182,0.05690200210748156,0.09838569322092347,0.6652803641630458,0.0,0.0,0.0
mimic,POME,Aplasia,16,9,0,3471,957,0,0,0.2129069432440219,0.2089864158829676,0.4738161521405216,0.7796631439894319,0.64,0.08,0.14222222222222222
mimic,POME,Neutropenic Fever,16,9,0,3471,957,0,0,0.05099394987035436,0.0522466039707419,0.1298043488659978,0.6782138919514884,0.0,0.0,0.0
mimic,POME,Aplasia,16,0,1,3512,916,0,0,0.22238041002277906,0.17248908296943233,0.2992010144721373,0.6654169867405899,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,0,1,3512,916,0,0,0.052676537585421415,0.04585152838427948,0.10372839794182996,0.58382368965893,0.0,0.0,0.0
mimic,POME,Aplasia,16,1,1,3525,903,0,0,0.21588652482269505,0.19712070874861573,0.28830454459707944,0.6210151104223169,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,1,1,3525,903,0,0,0.05219858156028369,0.047619047619047616,0.08630552242330514,0.5957815035154137,0.0,0.0,0.0
mimic,POME,Aplasia,16,2,1,3611,817,0,0,0.20603710883411797,0.2386780905752754,0.3816213090188042,0.6757605738313133,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,2,1,3611,817,0,0,0.052617003600110776,0.04528763769889841,0.06949506331017849,0.5312196812196812,0.0,0.0,0.0
mimic,POME,Aplasia,16,3,1,3434,994,0,0,0.21898660454280722,0.1881287726358149,0.30448967769191093,0.636204600123253,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,3,1,3434,994,0,0,0.05358182877111241,0.043259557344064385,0.07475113512678339,0.5824468735480399,0.0,0.0,0.0
mimic,POME,Aplasia,16,4,1,3492,936,0,0,0.21477663230240548,0.20192307692307693,0.34568295772903873,0.683085073981995,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,4,1,3492,936,0,0,0.051260022909507444,0.05128205128205128,0.09685356863521956,0.6314048423423423,0.0,0.0,0.0
mimic,POME,Aplasia,16,5,1,3545,883,0,0,0.20874471086036672,0.22536806342015855,0.3559402206267578,0.6643451173998649,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,5,1,3545,883,0,0,0.05077574047954866,0.053227633069082674,0.11613508150549157,0.653899012521633,0.0,0.0,0.0
mimic,POME,Aplasia,16,6,1,3649,779,0,0,0.21403124143600988,0.20282413350449294,0.33157257327238654,0.6525000509590494,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,6,1,3649,779,0,0,0.0534392984379282,0.0410783055198973,0.06336660071204504,0.5961345381526105,0.0,0.0,0.0
mimic,POME,Aplasia,16,7,1,3547,881,0,0,0.21285593459261348,0.20885357548240635,0.38382069804085023,0.6856637140540204,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,7,1,3547,881,0,0,0.052156752184945025,0.04767309875141884,0.10208914366615277,0.6349963108008401,0.0,0.0,0.0
mimic,POME,Aplasia,16,8,1,3479,949,0,0,0.21069272779534348,0.21707060063224448,0.35457875538057987,0.6367455474395327,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,8,1,3479,949,0,0,0.04972693302673182,0.05690200210748156,0.06637313296218858,0.549637906062487,0.0,0.0,0.0
mimic,POME,Aplasia,16,9,1,3471,957,0,0,0.2129069432440219,0.2089864158829676,0.3770787336927187,0.6831307793923381,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,9,1,3471,957,0,0,0.05099394987035436,0.0522466039707419,0.06775282314786547,0.53742006615215,0.0,0.0,0.0
mimic,POME,Aplasia,16,0,2,3512,916,0,0,0.22238041002277906,0.17248908296943233,0.224877642152286,0.5994455763000568,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,0,2,3512,916,0,0,0.052676537585421415,0.04585152838427948,0.08708586167038143,0.6415767680069738,0.0,0.0,0.0
mimic,POME,Aplasia,16,1,2,3525,903,0,0,0.21588652482269505,0.19712070874861573,0.2622118809547104,0.6031305695466873,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,1,2,3525,903,0,0,0.05219858156028369,0.047619047619047616,0.07524101494136073,0.6153055705786912,0.0,0.0,0.0
mimic,POME,Aplasia,16,2,2,3611,817,0,0,0.20603710883411797,0.2386780905752754,0.2896123227342609,0.5847225657515047,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,2,2,3611,817,0,0,0.052617003600110776,0.04528763769889841,0.06026979326113521,0.5615384615384615,0.0,0.0,0.0
mimic,POME,Aplasia,16,3,2,3434,994,0,0,0.21898660454280722,0.1881287726358149,0.2297060353117608,0.5912901152350092,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,3,2,3434,994,0,0,0.05358182877111241,0.043259557344064385,0.05823034626268824,0.5813708947741668,0.0,0.0,0.0
mimic,POME,Aplasia,16,4,2,3492,936,0,0,0.21477663230240548,0.20192307692307693,0.26153432046304814,0.6099813716948925,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,4,2,3492,936,0,0,0.051260022909507444,0.05128205128205128,0.07696625539496724,0.627369557057057,0.0,0.0,0.0
mimic,POME,Aplasia,16,5,2,3545,883,0,0,0.20874471086036672,0.22536806342015855,0.29749342048805993,0.6124114725675159,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,5,2,3545,883,0,0,0.05077574047954866,0.053227633069082674,0.12305512471623892,0.6794512877939529,0.0,0.0,0.0
mimic,POME,Aplasia,16,6,2,3649,779,0,0,0.21403124143600988,0.20282413350449294,0.2359571911978579,0.5619458203387758,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,6,2,3649,779,0,0,0.0534392984379282,0.0410783055198973,0.05527760404545687,0.5714943105756359,0.0,0.0,0.0
mimic,POME,Aplasia,16,7,2,3547,881,0,0,0.21285593459261348,0.20885357548240635,0.2666398665650741,0.5974907990767887,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,7,2,3547,881,0,0,0.052156752184945025,0.04767309875141884,0.061641070786501106,0.5904137578750213,0.0,0.0,0.0
mimic,POME,Aplasia,16,8,2,3479,949,0,0,0.21069272779534348,0.21707060063224448,0.2594507779327083,0.5752002508852854,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,8,2,3479,949,0,0,0.04972693302673182,0.05690200210748156,0.06277766853990721,0.5324643078833022,0.0,0.0,0.0
mimic,POME,Aplasia,16,9,2,3471,957,0,0,0.2129069432440219,0.2089864158829676,0.2728130271612971,0.6073183619550858,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,9,2,3471,957,0,0,0.05099394987035436,0.0522466039707419,0.06492915246631574,0.5652480705622933,0.0,0.0,0.0
mimic,POME,Aplasia,16,0,3,3512,916,0,0,0.22238041002277906,0.17248908296943233,0.29547335847986805,0.6663772085100699,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,0,3,3512,916,0,0,0.052676537585421415,0.04585152838427948,0.1030069063803133,0.6014765173804075,0.0,0.0,0.0
mimic,POME,Aplasia,16,1,3,3525,903,0,0,0.21588652482269505,0.19712070874861573,0.2921279443825161,0.6179155366137156,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,1,3,3525,903,0,0,0.05219858156028369,0.047619047619047616,0.08290969386939773,0.5865332612222823,0.0,0.0,0.0
mimic,POME,Aplasia,16,2,3,3611,817,0,0,0.20603710883411797,0.2386780905752754,0.3790206965412343,0.660837661802292,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,2,3,3611,817,0,0,0.052617003600110776,0.04528763769889841,0.06055273426203161,0.5425502425502425,0.0,0.0,0.0
mimic,POME,Aplasia,16,3,3,3434,994,0,0,0.21898660454280722,0.1881287726358149,0.2910718089516856,0.6431359295999576,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,3,3,3434,994,0,0,0.05358182877111241,0.043259557344064385,0.060224303774274304,0.5544958794903773,0.0,0.0,0.0
mimic,POME,Aplasia,16,4,3,3492,936,0,0,0.21477663230240548,0.20192307692307693,0.3427933823779913,0.6667020816953882,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,4,3,3492,936,0,0,0.051260022909507444,0.05128205128205128,0.09686426800582706,0.6071110172672671,0.0,0.0,0.0
mimic,POME,Aplasia,16,5,3,3545,883,0,0,0.20874471086036672,0.22536806342015855,0.3584020165447376,0.6577147433071793,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,5,3,3545,883,0,0,0.05077574047954866,0.053227633069082674,0.12010397015293345,0.6383996742339408,0.0,0.0,0.0
mimic,POME,Aplasia,16,6,3,3649,779,0,0,0.21403124143600988,0.20282413350449294,0.33278359513619005,0.6482500662467641,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,6,3,3649,779,0,0,0.0534392984379282,0.0410783055198973,0.0628633788134078,0.57095046854083,0.0,0.0,0.0
mimic,POME,Aplasia,16,7,3,3547,881,0,0,0.21285593459261348,0.20885357548240635,0.36808216781311043,0.6759715551119705,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,7,3,3547,881,0,0,0.052156752184945025,0.04767309875141884,0.08471559390422559,0.6200124865202339,0.0,0.0,0.0
mimic,POME,Aplasia,16,8,3,3479,949,0,0,0.21069272779534348,0.21707060063224448,0.32299072673382734,0.6159005083040415,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,8,3,3479,949,0,0,0.04972693302673182,0.05690200210748156,0.06144405897381476,0.5285847299813782,0.0,0.0,0.0
mimic,POME,Aplasia,16,9,3,3471,957,0,0,0.2129069432440219,0.2089864158829676,0.3594472177680029,0.6681307793923381,0.0,0.0,0.0
mimic,POME,Neutropenic Fever,16,9,3,3471,957,0,0,0.05099394987035436,0.0522466039707419,0.06039674390378241,0.5116317530319735,0.0,0.0,0.0
mimic,POME,Aplasia,16,0,4,3512,916,0,0,0.22238041002277906,0.17248908296943233,0.36602183011401535,0.7210931498613942,0.7142857142857143,0.03164556962025317,0.06060606060606061
mimic,POME,Neutropenic Fever,16,0,4,3512,916,0,0,0.052676537585421415,0.04585152838427948,0.15390382458599766,0.711779448621554,0.0,0.0,0.0
mimic,POME,Aplasia,16,1,4,3525,903,0,0,0.21588652482269505,0.19712070874861573,0.39098641977106163,0.7203951956605966,0.8,0.02247191011235955,0.04371584699453552
mimic,POME,Neutropenic Fever,16,1,4,3525,903,0,0,0.05219858156028369,0.047619047619047616,0.15014004099629563,0.7075446187128177,0.0,0.0,0.0
mimic,POME,Aplasia,16,2,4,3611,817,0,0,0.20603710883411797,0.2386780905752754,0.391741091675083,0.6899826861241652,0.5,0.03076923076923077,0.057971014492753624
mimic,POME,Neutropenic Fever,16,2,4,3611,817,0,0,0.052617003600110776,0.04528763769889841,0.05414615591314508,0.5532917532917533,0.0,0.0,0.0
mimic,POME,Aplasia,16,3,4,3434,994,0,0,0.21898660454280722,0.1881287726358149,0.329385850303734,0.6986196979636734,0.375,0.016042780748663103,0.03076923076923077
mimic,POME,Neutropenic Fever,16,3,4,3434,994,0,0,0.05358182877111241,0.043259557344064385,0.10187453341411229,0.6455383561978822,0.0,0.0,0.0
mimic,POME,Aplasia,16,4,4,3492,936,0,0,0.21477663230240548,0.20192307692307693,0.41322117669570896,0.7089876259889647,0.8,0.042328042328042326,0.08040201005025126
mimic,POME,Neutropenic Fever,16,4,4,3492,936,0,0,0.051260022909507444,0.05128205128205128,0.1176626209220125,0.6036036036036035,0.0,0.0,0.0
mimic,POME,Aplasia,16,5,4,3545,883,0,0,0.20874471086036672,0.22536806342015855,0.46068618554506413,0.7303256046313438,1.0,0.020100502512562814,0.03940886699507389
mimic,POME,Neutropenic Fever,16,5,4,3545,883,0,0,0.05077574047954866,0.053227633069082674,0.12002227420583801,0.6823271912857579,0.0,0.0,0.0
mimic,POME,Aplasia,16,6,4,3649,779,0,0,0.21403124143600988,0.20282413350449294,0.3593150723563864,0.6815467090645957,1.0,0.012658227848101266,0.025
mimic,POME,Neutropenic Fever,16,6,4,3649,779,0,0,0.0534392984379282,0.0410783055198973,0.08468756681719218,0.5467704149933066,0.0,0.0,0.0
mimic,POME,Aplasia,16,7,4,3547,881,0,0,0.21285593459261348,0.20885357548240635,0.44792203262781294,0.7455554862453994,0.6363636363636364,0.03804347826086957,0.07179487179487179
mimic,POME,Neutropenic Fever,16,7,4,3547,881,0,0,0.052156752184945025,0.04767309875141884,0.10188507270467172,0.6393382144276065,0.0,0.0,0.0
mimic,POME,Aplasia,16,8,4,3479,949,0,0,0.21069272779534348,0.21707060063224448,0.40933295150835747,0.6804218008859386,0.8888888888888888,0.038834951456310676,0.07441860465116279
mimic,POME,Neutropenic Fever,16,8,4,3479,949,0,0,0.04972693302673182,0.05690200210748156,0.12276770675641645,0.6351334574798262,0.0,0.0,0.0
mimic,POME,Aplasia,16,9,4,3471,957,0,0,0.2129069432440219,0.2089864158829676,0.46007202709994727,0.7591875825627477,1.0,0.025,0.04878048780487805
mimic,POME,Neutropenic Fever,16,9,4,3471,957,0,0,0.05099394987035436,0.0522466039707419,0.13495713520867655,0.6772216097023154,0.0,0.0,0.0
mimic,POME,Aplasia,16,0,5,3512,916,0,0,0.22238041002277906,0.17248908296943233,0.31438098100060846,0.7122257105641094,0.3125,0.03164556962025317,0.05747126436781609
