Method,Target,Type,Score
UMAP,Months of disease-specific survival,R2,0.12136119364629272
POME,Months of disease-specific survival,R2,-0.04148686711305394
UMAP,Months of disease-specific survival,R2,-0.10322714382822662
POME,Months of disease-specific survival,R2,-0.13860389947823393
UMAP,Months of disease-specific survival,R2,0.08978559911012263
POME,Months of disease-specific survival,R2,-0.06153548828662769
UMAP,Months of disease-specific survival,R2,0.16329782625726175
POME,Months of disease-specific survival,R2,0.18211340012536792
UMAP,Months of disease-specific survival,R2,0.003206107789357149
POME,Progress Free Survival (Months),R2,-0.14830123327180678
UMAP,Progress Free Survival (Months),R2,-0.24822686043338682
POME,Progress Free Survival (Months),R2,-0.033672192733718465
UMAP,Progress Free Survival (Months),R2,0.15971250447919294
POME,Progress Free Survival (Months),R2,-0.12171117382403152
UMAP,Progress Free Survival (Months),R2,0.11785026565773737
POME,Progress Free Survival (Months),R2,-0.08895292330745685
UMAP,Progress Free Survival (Months),R2,-0.014476655372477776
POME,Progress Free Survival (Months),R2,0.05651109657964892
UMAP,Progress Free Survival (Months),R2,0.04806205126837104
POME,Progress Free Survival (Months),R2,-0.27352890425236764
UMAP,Progress Free Survival (Months),R2,0.03347399539625928
POME,Progress Free Survival (Months),R2,-0.08707712017484082
UMAP,Progress Free Survival (Months),R2,-0.27347194042344114
POME,Progress Free Survival (Months),R2,-0.08851649402354278
UMAP,Progress Free Survival (Months),R2,-0.001848521671158787
POME,Progress Free Survival (Months),R2,-0.005124150026895258
UMAP,Progress Free Survival (Months),R2,0.07236272562669466
POME,Progress Free Survival (Months),R2,0.25654785105988576
UMAP,Progress Free Survival (Months),R2,-0.16117053662730285
POME,Disease Free Status,AP,0.45136184266619045
UMAP,Disease Free Status,AP,0.331644436869456
POME,Disease Free Status,AP,0.43262170740240924
UMAP,Disease Free Status,AP,0.6257719580755432
POME,Disease Free Status,AP,0.2965356002404506
UMAP,Disease Free Status,AP,0.427972709551657
POME,Disease Free Status,AP,0.6083513708513708
UMAP,Disease Free Status,AP,0.4570232359918268
POME,Disease Free Status,AP,0.573743702691071
UMAP,Disease Free Status,AP,0.3833945348011844
POME,Disease Free Status,AP,0.6404466553589361
UMAP,Disease Free Status,AP,0.5783648027112079
POME,Disease Free Status,AP,0.5243671542691151
UMAP,Disease Free Status,AP,0.5999156506402883
POME,Disease Free Status,AP,0.6115605409083669
UMAP,Disease Free Status,AP,0.5915584415584416
POME,Disease Free Status,AP,0.4805731922398589
UMAP,Disease Free Status,AP,0.5441623431368754
POME,Disease Free Status,AP,0.4845374800637958
UMAP,Disease Free Status,AP,0.8264583333333333
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.6178452860271042
UMAP,Disease-specific Survival status,AP,0.7352453102453103
POME,Disease-specific Survival status,AP,0.5894449162391746
UMAP,Disease-specific Survival status,AP,0.6477517075590198
POME,Disease-specific Survival status,AP,0.379588546097085
UMAP,Disease-specific Survival status,AP,0.4279223833051584
POME,Disease-specific Survival status,AP,0.3525491290756805
UMAP,Disease-specific Survival status,AP,0.7562852551488914
POME,Disease-specific Survival status,AP,0.7717434217434218
UMAP,Disease-specific Survival status,AP,0.6802904719235364
POME,Disease-specific Survival status,AP,0.6630718954248367
UMAP,Disease-specific Survival status,AP,0.6409799850532609
POME,Disease-specific Survival status,AP,0.5823841841804949
UMAP,Disease-specific Survival status,AP,0.7256136515075795
POME,Disease-specific Survival status,AP,0.46204922268140314
UMAP,Disease-specific Survival status,AP,0.7007396477791215
POME,Disease-specific Survival status,AP,0.5465548340548341
UMAP,Disease-specific Survival status,AP,0.4497162234004339
POME,Disease-specific Survival status,AP,0.5756558035266169
UMAP,Disease-specific Survival status,AP,0.6525003058834687
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5051676808572308
UMAP,Progression Free Status,AP,0.6102242893189933
POME,Progression Free Status,AP,0.5469196691436721
UMAP,Progression Free Status,AP,0.7464410986259282
POME,Progression Free Status,AP,0.6273092152641666
UMAP,Progression Free Status,AP,0.7190178492747401
POME,Progression Free Status,AP,0.5333941429965408
UMAP,Progression Free Status,AP,0.7407629544684169
POME,Progression Free Status,AP,0.5622610793864435
UMAP,Progression Free Status,AP,0.47602613907698227
POME,Progression Free Status,AP,0.531008387414142
UMAP,Progression Free Status,AP,0.6652331251679078
POME,Progression Free Status,AP,0.680804137200145
UMAP,Progression Free Status,AP,0.7536848895188109
POME,Progression Free Status,AP,0.6870002281253267
UMAP,Progression Free Status,AP,0.5030172942662223
POME,Progression Free Status,AP,0.5174623760882441
UMAP,Progression Free Status,AP,0.7610655373260415
POME,Progression Free Status,AP,0.6712254812702267
UMAP,Progression Free Status,AP,0.7620517906354782
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.2799953365718095
UMAP,Disease Free (Months),R2,0.05742158798169139
POME,Disease Free (Months),R2,0.16543383352712404
UMAP,Disease Free (Months),R2,0.11200399975100062
POME,Disease Free (Months),R2,0.11589951749824279
UMAP,Disease Free (Months),R2,0.08578672830618617
POME,Disease Free (Months),R2,0.052631545918962463
UMAP,Disease Free (Months),R2,0.21563608545570678
POME,Disease Free (Months),R2,-3.44943442205627
UMAP,Disease Free (Months),R2,-2.9143734385301943
POME,Disease Free (Months),R2,-0.12277339346792804
UMAP,Disease Free (Months),R2,0.27870156661654166
POME,Disease Free (Months),R2,-0.3892374665541529
UMAP,Disease Free (Months),R2,-0.17209127664957702
POME,Disease Free (Months),R2,0.053906439252089045
UMAP,Disease Free (Months),R2,0.2189765009725715
POME,Disease Free (Months),R2,0.2723556293429865
UMAP,Disease Free (Months),R2,0.049292324368554685
POME,Disease Free (Months),R2,-0.15658752977123802
UMAP,Disease Free (Months),R2,-0.530460420064075
POME,Months of disease-specific survival,R2,-0.0751538706193633
UMAP,Months of disease-specific survival,R2,0.21987828708161072
POME,Months of disease-specific survival,R2,0.1638330198061797
UMAP,Months of disease-specific survival,R2,0.10957313038315397
POME,Months of disease-specific survival,R2,-0.014881773247334529
UMAP,Months of disease-specific survival,R2,-0.03567513140959866
POME,Months of disease-specific survival,R2,0.014481750714608221
UMAP,Months of disease-specific survival,R2,0.1932023449094108
POME,Months of disease-specific survival,R2,-0.024617049672055913
UMAP,Months of disease-specific survival,R2,0.019672330989889186
POME,Months of disease-specific survival,R2,0.11340826057218023
UMAP,Months of disease-specific survival,R2,-0.0939828721850362
POME,Months of disease-specific survival,R2,-0.03914176531628155
UMAP,Months of disease-specific survival,R2,0.050869256592916856
POME,Months of disease-specific survival,R2,-0.27316667323789523
UMAP,Months of disease-specific survival,R2,0.09979958000251155
POME,Months of disease-specific survival,R2,0.03253378104476057
UMAP,Months of disease-specific survival,R2,0.0503297233401383
POME,Months of disease-specific survival,R2,0.030303670543823324
UMAP,Months of disease-specific survival,R2,0.09548541175514003
POME,Progress Free Survival (Months),R2,-0.1253979744166731
UMAP,Progress Free Survival (Months),R2,0.07010090431381655
POME,Progress Free Survival (Months),R2,0.10523324440735904
UMAP,Progress Free Survival (Months),R2,0.06304681192300243
POME,Progress Free Survival (Months),R2,0.005882957008730094
UMAP,Progress Free Survival (Months),R2,0.07783320925068704
POME,Progress Free Survival (Months),R2,-0.14728028464942233
UMAP,Progress Free Survival (Months),R2,0.21738999481887933
POME,Progress Free Survival (Months),R2,-0.08407909279289205
UMAP,Progress Free Survival (Months),R2,-0.031224344883315158
POME,Progress Free Survival (Months),R2,-0.11073306899635482
UMAP,Progress Free Survival (Months),R2,-0.1677609188951683
POME,Progress Free Survival (Months),R2,-0.5600082954545198
UMAP,Progress Free Survival (Months),R2,-0.19603977235941716
POME,Progress Free Survival (Months),R2,-0.31126162168158444
UMAP,Progress Free Survival (Months),R2,0.024809795104600796
POME,Progress Free Survival (Months),R2,-0.0228090960627656
UMAP,Progress Free Survival (Months),R2,-0.011034107973164398
POME,Progress Free Survival (Months),R2,0.04499464614138482
UMAP,Progress Free Survival (Months),R2,-0.012246476181990706
